ID,title,difficulty,sport,length,time,climb,min,max,technique,fitness,region,trail_id,name,lat,lon,snow_obs_lat,snow_obs_lng,snow_obs_location,snow_obs_alt,snowlevel_in_cm,distance,snow_status
78168,Bänkli-Rundweg Aeschi bei Spiez,1 - easy,Thematic route,7.38,02:13,255,847,1122.0,2,2,bern-region,78168,Bänkli-Rundweg Aeschi bei Spiez,46.658446999999995,7.696419000000001,46.7035407,7.8095511,Beatenberg,1182,0,10.0,No Snow
895528,Lauterbrunnen - Schilthorn,2 - medium,Hiking,15.2,06:00,2190,855,2970.0,3,5,bern-region,895528,Lauterbrunnen - Schilthorn,46.596534999999996,7.904356,46.7035407,7.8095511,Beatenberg,1182,0,13.9,No local data
568353,Honegg inkl. Offroad,2 - medium,Hiking,12.08,03:10,569,955,1499.0,4,4,bern-region,568353,Honegg inkl. Offroad,46.788253999999995,7.778223,46.7035407,7.8095511,Beatenberg,1182,0,9.7,No Snow
471070,Walk from Manor Farm campsite (Unterseen) to Interlaken,1 - easy,Hiking,4.26,00:51,60,556,614.0,1,1,bern-region,471070,Walk from Manor Farm campsite (Unterseen) to Interlaken,46.681847,7.81735,46.7035407,7.8095511,Beatenberg,1182,0,2.5,No Snow
468862,Morgenberghorn,2 - medium,Hiking,9.73,03:41,876,1425,2228.0,3,4,bern-region,468862,Morgenberghorn,46.613781,7.782887,46.7035407,7.8095511,Beatenberg,1182,0,10.2,No local data
289402,Skulpturenweg Krattigen,1 - easy,Thematic route,1.3,00:26,39,777,816.0,1,1,bern-region,289402,Skulpturenweg Krattigen,46.65733,7.735562,46.7035407,7.8095511,Beatenberg,1182,0,7.6,No Snow
783969,Kleine Scheidegg - Eigergletscher - Alpiglen (37 Jungfrau Eiger Walk + 36 Eiger Trail),2 - medium,Hiking,9.93,03:35,340,1610,2294.0,3,3,bern-region,783969,Kleine Scheidegg - Eigergletscher - Alpiglen (37 Jungfrau Eiger Walk + 36 Eiger Trail),46.585049,7.961411,46.7035407,7.8095511,Beatenberg,1182,0,17.6,No local data
496422,Beyond Abendberg,1 - easy,E-Bike,28.1,02:22,1122,553,1643.0,1,2,bern-region,496422,Beyond Abendberg,46.687389,7.851831,46.7035407,7.8095511,Beatenberg,1182,0,3.7,No Snow
808143,Lauterbrunnen- Mürren- Zwitserland,2 - medium,Hiking,15.02,03:29,1184,791,1900.0,3,4,bern-region,808143,"Lauterbrunnen, Mürren, Zwitserland",46.598793,7.907280999999999,46.7035407,7.8095511,Beatenberg,1182,0,13.8,No Snow
917442,Rundwanderung ab Aeschiried,2 - medium,Hiking,14.64,04:30,792,988,1646.0,3,4,bern-region,917442,Rundwanderung ab Aeschiried,46.644913,7.726689,46.7035407,7.8095511,Beatenberg,1182,0,9.1,No Snow
857036,Chienechrache,2 - medium,Hiking,24.68,01:55,442,592,913.0,1,1,bern-region,857036,Chienechrache,46.625336,7.690725,46.7035407,7.8095511,Beatenberg,1182,0,12.6,No Snow
850689,GFW 46 - Eine Sichle und viel Käse,0 - no rating,Hiking,15.04,05:00,640,565,1679.0,0,0,bern-region,850689,GFW 46 - Eine Sichle und viel Käse,46.785793,7.825696000000001,46.7035407,7.8095511,Beatenberg,1182,0,9.2,No Snow
872794,Aare Thun-Bern,2 - medium,Kayak / Canoe,27.62,02:09,0,492,551.0,3,2,bern-region,872794,Aare Thun-Bern,46.762028,7.618359,46.7035407,7.8095511,Beatenberg,1182,0,16.0,No Snow
190774,dw Schynige Platte,2 - medium,Hiking,5.95,02:07,305,1910,2076.0,3,1,bern-region,190774,dw Schynige Platte,46.652145000000004,7.911111,46.7035407,7.8095511,Beatenberg,1182,0,9.6,No Snow
52285,Reiche Vogelwelt und unberührte Flora,1 - easy,Hiking,13.25,03:10,10,426,447.0,1,2,bern-region,52285,Reiche Vogelwelt und unberührte Flora,46.99313,7.14418,47.032597700000004,6.964280499999999,Chaumont,0,0,14.4,No Snow
70029,Osterglocken am Chasseral,1 - easy,Hiking,9.81,03:00,380,1008,1332.0,2,2,bern-region,70029,Osterglocken am Chasseral,47.153267,7.177969,47.032597700000004,6.964280499999999,Chaumont,0,0,21.1,No local data
51349,Rund um den Etang de la Gruère,2 - medium,Hiking,14.83,03:45,350,982,1098.0,2,3,bern-region,51349,Rund um den Etang de la Gruère,47.224419,7.083695,47.032597700000004,6.964280499999999,Chaumont,0,0,23.2,No local data
177067,Biel/Bienne - Ins,1 - easy,Long distance cycling,31.43,02:09,29,430,460.0,1,1,bern-region,177067,Biel/Bienne - Ins,47.000175,7.099462,47.032597700000004,6.964280499999999,Chaumont,0,0,10.9,No Snow
67762,Rund um den Jolimont- den hübschen Hügel,2 - medium,Hiking,9.42,02:40,250,435,603.0,2,3,bern-region,67762,"Rund um den Jolimont, den hübschen Hügel",47.04459,7.096955,47.032597700000004,6.964280499999999,Chaumont,0,0,10.2,No Snow
63319,Pioneer trail,2 - medium,Hiking,27.51,08:00,628,761,1556.0,3,2,bern-region,63319,Weg der Pioniere,47.127213,7.0458110000000005,47.032597700000004,6.964280499999999,Chaumont,0,0,12.2,No local data
616971,Tour Chasseral,2 - medium,E-Bike,43.6,02:36,1250,686,1598.0,3,6,bern-region,616971,Tour Chasseral,47.116215000000004,7.140952,47.032597700000004,6.964280499999999,Chaumont,0,0,16.3,No local data
75549,Natura Trail Chasseral - 1,2 - medium,Thematic route,8.15,04:00,467,822,1289.0,0,4,bern-region,75549,Natura Trail Chasseral - 1,47.117455,7.135555999999999,47.032597700000004,6.964280499999999,Chaumont,0,0,16.1,No local data
69540,E-Bike La Neuveville,1 - easy,Cycling,26.23,02:00,569,430,878.0,2,2,bern-region,69540,E-Bike La Neuveville,47.061446999999994,7.0933,47.032597700000004,6.964280499999999,Chaumont,0,0,10.3,No Snow
705560,Magglingen-Twann,2 - medium,Hiking,11.21,03:12,113,434,979.0,3,2,bern-region,705560,Magglingen-Twann,47.139263,7.214160000000001,47.032597700000004,6.964280499999999,Chaumont,0,0,22.4,No Snow
69501,Lehrpfad zum Chasseralgrat,1 - easy,Thematic route,1.39,02:00,4,1549,1607.0,1,2,bern-region,69501,Lehrpfad zum Chasseralgrat,47.133362,7.060827000000001,47.032597700000004,6.964280499999999,Chaumont,0,0,13.4,No local data
840780,Les Savagnières,2 - medium,Hiking,22.55,05:03,561,902,1462.0,3,3,bern-region,840780,Les Savagnières,47.128840999999994,7.011062,47.032597700000004,6.964280499999999,Chaumont,0,0,11.3,No local data
156775,Drei-Seen-Weg: Avenches - Payerne,1 - easy,Pilgrimage,12.8,03:20,147,447,578.0,0,2,genferseegebiet-waadtland,156775,Drei-Seen-Weg: Avenches - Payerne,46.880660999999996,7.042317,47.032597700000004,6.964280499999999,Chaumont,0,0,17.9,No Snow
509611,GFW 23 - Mozartweg,2 - medium,Hiking,16.38,04:30,300,447,587.0,2,3,jura-drei-seen-land,509611,GFW 23 - Mozartweg,46.925713,7.115495,47.032597700000004,6.964280499999999,Chaumont,0,0,16.5,No Snow
854796,Villeret via Combe Grède – Chasseral – Les Colisses du Haut – La Ragie nach Orvin,1 - easy,Hiking,22.7,05:30,1090,668,1606.0,2,2,jura-drei-seen-land,854796,Villeret via Combe Grède – Chasseral – Les Colisses du Haut – La Ragie nach Orvin,47.160046,7.01934,47.032597700000004,6.964280499999999,Chaumont,0,0,14.8,No local data
55506,Zum Etang de la Gruère,2 - medium,Hiking,14.24,04:00,319,953,1032.0,2,3,jura-drei-seen-land,55506,Zum Etang de la Gruère,47.254971000000005,6.994737,47.032597700000004,6.964280499999999,Chaumont,0,0,24.8,No local data
289488,Zisternenwanderung am Clos du Doubs,1 - easy,Hiking,10.71,03:30,560,422,907.0,2,2,jura-drei-seen-land,289488,Zisternenwanderung am Clos du Doubs,47.351646,7.077397,47.032597700000004,6.964280499999999,Chaumont,0,0,36.5,No Snow
262240,Von Saignelégier nach La-Chaux-des-Breuleux,2 - medium,Thematic route,13.4,03:30,137,954,1021.0,1,3,jura-drei-seen-land,262240,Von Saignelégier nach La-Chaux-des-Breuleux,47.25486,6.994414,47.032597700000004,6.964280499999999,Chaumont,0,0,24.8,No local data
55676,La Combe Tabeillon,3 - difficult,Hiking,22.43,06:10,430,505,1002.0,3,5,jura-drei-seen-land,55676,La Combe Tabeillon,47.254996999999996,6.994996,47.032597700000004,6.964280499999999,Chaumont,0,0,24.8,No local data
823103,Saaner Fiirabe Rundi,1 - easy,Mountainbike,5.09,01:00,167,1007,1164.0,2,2,bern-region,823103,Saaner Fiirabe Rundi,46.488655,7.260128,46.6558757,7.064416400000001,Marsens,0,0,23.9,No local data
131669,Tour de Gastlosen: Saanen - Mittelbergpass - Abländschen - Jaunpass - Zweisimmen - Saanen,3 - difficult,Racing,62.14,04:00,1658,824,1634.0,2,5,bern-region,131669,Tour de Gastlosen: Saanen - Mittelbergpass - Abländschen - Jaunpass - Zweisimmen - Saanen,46.48835,7.260307000000001,46.6558757,7.064416400000001,Marsens,0,0,23.9,No local data
616567,Von SAC Grubenberghütte via Pertet à Bovets nach Rougemont,2 - medium,Hiking,15.2,05:00,630,1000,1908.0,3,3,bern-region,616567,Von SAC Grubenberghütte via Pertet à Bovets nach Rougemont,46.549255,7.252117,46.6558757,7.064416400000001,Marsens,0,0,18.6,No local data
595657,Chalberhöni - Gour de Comborsin - Wildebode - Chalberhöni,0 - no rating,Hiking,7.0,02:39,488,1398,1874.0,0,0,bern-region,595657,Chalberhöni - Gour de Comborsin - Wildebode - Chalberhöni,46.448299,7.239588,46.6558757,7.064416400000001,Marsens,0,0,26.7,No local data
508310,Über die Sprachgrenze ins Saanenland,1 - easy,Hiking,7.46,02:00,180,970,1049.0,2,2,genferseegebiet-waadtland,508310,Über die Sprachgrenze ins Saanenland,46.488602,7.209076,46.6558757,7.064416400000001,Marsens,0,0,21.7,No local data
70042,"""Von der Videmanette ins Pays dEnhaut""",2 - medium,Hiking,10.5,03:25,230,914,2141.0,4,3,genferseegebiet-waadtland,70042,Von der Videmanette ins Pays d'Enhaut,46.460018,7.205252000000001,46.6558757,7.064416400000001,Marsens,0,0,24.3,No local data
156905,Weg der Romandie: Romont - Genf,3 - difficult,Cycling,122.6,08:41,980,372,892.0,2,6,jura-drei-seen-land,156905,Weg der Romandie: Romont - Genf,46.695938,6.91746,46.6558757,7.064416400000001,Marsens,0,0,12.1,No Snow
276236,Bäumiges Freiburg 2,1 - easy,Hiking,7.56,02:45,290,767,985.0,2,2,jura-drei-seen-land,276236,Bäumiges Freiburg 2,46.518684,7.056046,46.6558757,7.064416400000001,Marsens,0,0,15.3,No Snow
136726,Durch die Jaunbachschlucht nach Gruyere,1 - easy,Hiking,10.68,03:15,210,691,878.0,2,2,jura-drei-seen-land,136726,Durch die Jaunbachschlucht nach Gruyere,46.620274,7.160108999999999,46.6558757,7.064416400000001,Marsens,0,0,8.3,No Snow
50433,Kaisereggpass - schroffe Grate- liebliche Bergseelein,3 - difficult,Hiking,16.16,06:00,1000,814,2070.0,4,5,jura-drei-seen-land,50433,"Kaisereggpass - schroffe Grate, liebliche Bergseelein",46.658737,7.293669,46.6558757,7.064416400000001,Marsens,0,0,17.6,No local data
247241,Walk to Gstaad,1 - easy,Hiking,10.26,02:30,253,989,1161.0,1,1,jura-drei-seen-land,247241,Walk to Gstaad,46.488762,7.208335000000001,46.6558757,7.064416400000001,Marsens,0,0,21.6,No local data
203835,NaturaTrail Gruyère P.-Enhaut2,1 - easy,Thematic route,9.4,02:37,202,904,1046.0,2,2,jura-drei-seen-land,203835,NaturaTrail Gruyère P.-Enhaut2,46.488426000000004,7.2088470000000004,46.6558757,7.064416400000001,Marsens,0,0,21.7,No local data
924957,Charmey (Gruyer),1 - easy,Hiking,15.21,02:28,1087,714,936.0,2,2,jura-drei-seen-land,924957,Charmey (Gruyer),46.61993,7.159911,46.6558757,7.064416400000001,Marsens,0,0,8.3,No Snow
795212,Griesalp - Gamchi - Gspaltenhornhütte,3 - difficult,Hiking,6.98,03:15,1061,1395,2486.0,0,5,bern-region,795212,Griesalp - Gamchi - Gspaltenhornhütte,46.548359000000005,7.762125,46.4201048,7.82,Blatten,1535,1,14.9,Snow
575440,Durch das Lauterbrunnental,1 - easy,Hiking,24.0,03:09,223,802,958.0,2,3,bern-region,575440,Durch das Lauterbrunnental,46.545403,7.9017740000000005,46.4201048,7.82,Blatten,1535,1,15.3,Snow
439557,Daytrip Bundalp- Kiental to Obere Dünde- Griesalp- Bundalp,2 - medium,Hiking,9.21,03:23,669,1419,2005.0,3,4,bern-region,439557,"Daytrip Bundalp, Kiental to Obere Dünde, Griesalp, Bundalp",46.533446999999995,7.768597,46.4201048,7.82,Blatten,1535,1,13.2,Snow
757809,Mürren-Grütschalp- Panorama + Mountain View trail- Zwitserland,2 - medium,Hiking,7.11,02:25,298,1485,1895.0,1,2,bern-region,757809,"Mürren-Grütschalp, Panorama + Mountain View trail, Zwitserland",46.562927,7.896408,46.4201048,7.82,Blatten,1535,1,16.9,Snow
799947,Anspruchsvolle Gipfeltour,3 - difficult,Hiking,18.61,05:30,2032,1417,2835.0,6,6,bern-region,799947,Anspruchsvolle Gipfeltour,46.547222,7.761491,46.4201048,7.82,Blatten,1535,1,14.8,Snow
14412,Gebirgswald Circular Hike,2 - medium,Pilgrimage,9.68,03:05,675,1352,1945.0,2,4,wallis,14412,Gebirgswald Rundgang,46.399502000000005,7.772403999999999,46.4201048,7.82,Blatten,1535,1,4.3,Snow
15205,Hockuchriz Circular Hike,2 - medium,Hiking,8.22,03:40,730,1970,2570.0,3,3,wallis,15205,Rundwanderung Hockuchriz,46.411285,7.7742830000000005,46.4201048,7.82,Blatten,1535,1,3.6,Snow
7750,Panoramaweg über den Aletschgletscher,2 - medium,Hiking,17.3,05:00,608,1992,2565.0,3,3,wallis,7750,Panoramaweg über den Aletschgletscher,46.393153999999996,8.062355,46.4201048,7.82,Blatten,1535,1,18.9,Snow
586723,Rundtour auf abenteuerlichen Wegen,2 - medium,Hiking,5.9,03:00,630,1357,1919.0,4,3,bern-region,586723,Rundtour auf abenteuerlichen Wegen,46.704277000000005,8.335683,46.79091667,8.3877,Engelberg,1035,0,10.4,No Snow
691256,Anstieg Trifthutte von KWO-bahn,2 - medium,High tour,7.38,03:20,1186,1356,2514.0,3,3,bern-region,691256,Anstieg Trifthutte von KWO-bahn,46.70414,8.335797999999999,46.79091667,8.3877,Engelberg,1035,0,10.4,No local data
685879,Anstieg Bachlitalhutte,1 - easy,Hiking,4.59,01:49,573,1768,2310.0,2,2,bern-region,685879,Anstieg Bachlitalhutte,46.590446,8.328766,46.572520000000004,8.333860000000001,Grimsel-Hospiz,1980,1,2.0,Snow
441750,Um den Gelmersee zur Gelmerhütte,2 - medium,Hiking,9.14,03:39,640,1832,2416.0,3,4,bern-region,441750,Um den Gelmersee zur Gelmerhütte,46.614437,8.320021,46.572520000000004,8.333860000000001,Grimsel-Hospiz,1980,1,4.8,Snow
689626,Abstieg Bachlitalhutte,1 - easy,Hiking,4.44,01:23,31,1755,2309.0,1,1,bern-region,689626,Abstieg Bachlitalhutte,46.587585,8.282702,46.572520000000004,8.333860000000001,Grimsel-Hospiz,1980,1,4.3,Snow
692222,Abstieg Trifthutte,2 - medium,Hiking,7.58,02:47,52,1356,2504.0,3,3,bern-region,692222,Abstieg Trifthutte,46.677834000000004,8.376203,46.572520000000004,8.333860000000001,Grimsel-Hospiz,1980,1,12.1,Snow
85374,Biketour Gämschfax,2 - medium,Mountainbike,30.48,03:47,1048,1345,2239.0,2,3,wallis,85374,Biketour Gämschfax,46.531616,8.342936,46.572520000000004,8.333860000000001,Grimsel-Hospiz,1980,1,4.6,Snow
53377,Arnesee Rundweg (Waldlehrpfad),1 - easy,Thematic route,3.4,01:00,30,1541,1570.0,1,1,bern-region,53377,Arnesee Rundweg (Waldlehrpfad),46.395255999999996,7.219724,46.3190253,6.970566000000001,Aigle,381,0,21.0,No local data
131625,Waldlehrpfad Arnensee (Rundwanderung),1 - easy,Thematic route,3.39,01:00,18,1543,1561.0,2,2,berneroberland,131625,Waldlehrpfad Arnensee (Rundwanderung),46.395203,7.219653,46.3190253,6.970566000000001,Aigle,381,0,21.0,No local data
167065,LEY-WIW- Le Flot de Crête,1 - easy,Winter hiking,4.58,01:22,108,1142,1386.0,0,2,genferseegebiet-waadtland,167065,LEY-WIW- Le Flot de Crête,46.354065000000006,7.021116999999999,46.3190253,6.970566000000001,Aigle,381,0,5.5,No local data
335815,Via Francigena: AIVF Variante via Bex,1 - easy,Pilgrimage,10.7,03:01,227,413,535.0,0,2,genferseegebiet-waadtland,335815,Via Francigena: AIVF Variante via Bex,46.296062,6.995557000000001,46.3190253,6.970566000000001,Aigle,381,0,3.2,No Snow
58455,Col de Voré – Bergseen- Alpen- Gletschersicht,2 - medium,Hiking,12.68,04:30,420,1129,1916.0,3,3,genferseegebiet-waadtland,58455,"Col de Voré – Bergseen, Alpen, Gletschersicht",46.3535,7.205328999999999,46.3190253,6.970566000000001,Aigle,381,0,18.5,No local data
156800,Via Francigena: Aigle - St-Maurice,2 - medium,Pilgrimage,17.51,04:59,398,394,643.0,0,3,genferseegebiet-waadtland,156800,Via Francigena: Aigle - St-Maurice,46.317619,6.970111,46.3190253,6.970566000000001,Aigle,381,0,0.2,No Snow
108773,LEY-HDW - Château de Chillon - Montreux,1 - easy,Hiking,3.1,00:45,5,373,384.0,1,1,genferseegebiet-waadtland,108773,LEY-HDW - Chateau Chillon - Montreux,46.415043,6.928210000000001,46.3190253,6.970566000000001,Aigle,381,0,11.2,No Snow
494811,LEY-WIW-DW- Leysin-Aigle,0 - no rating,Winter hiking,7.37,02:15,8,419,1388.0,0,0,genferseegebiet-waadtland,494811,LEY-WIW-DW- Leysin-Aigle,46.354221,7.021039999999999,46.3190253,6.970566000000001,Aigle,381,0,5.5,No local data
112042,LEY-HDW - Prafandaz,1 - easy,Hiking,9.6,03:05,424,1249,1580.0,2,2,genferseegebiet-waadtland,112042,LEY-HDW - Prafandaz,46.354134,7.021278999999999,46.3190253,6.970566000000001,Aigle,381,0,5.5,No local data
494779,LEY-WIW- La Boule de Gomme,0 - no rating,Winter hiking,4.36,01:15,83,1185,1289.0,0,0,genferseegebiet-waadtland,494779,LEY-WIW- La Boule de Gomme,46.343845,7.013484,46.3190253,6.970566000000001,Aigle,381,0,4.3,No Snow
296983,Von Vevey durch das Lavaux nach Lausanne,3 - difficult,Hiking,21.46,06:00,223,372,502.0,1,5,genferseegebiet-waadtland,296983,Von Vevey durch das Lavaux nach Lausanne,46.463383,6.842649000000001,46.3190253,6.970566000000001,Aigle,381,0,18.8,No Snow
162917,Pässewanderung im Grenzgebiet Bern - Waadt,2 - medium,Hiking,10.98,04:00,620,1177,1919.0,4,3,genferseegebiet-waadtland,162917,Pässewanderung im Grenzgebiet Bern - Waadt,46.353607000000004,7.205531,46.3190253,6.970566000000001,Aigle,381,0,18.5,No local data
853397,GFW 30 - Le Sentier du Sel,2 - medium,Hiking,13.34,04:30,320,481,1022.0,3,4,genferseegebiet-waadtland,853397,GFW 30 - Le Sentier du Sel,46.327332,7.023731,46.3190253,6.970566000000001,Aigle,381,0,4.2,No Snow
104898,VM Lavanchy,1 - easy,Hiking,2.72,00:57,164,1349,1506.0,2,2,jura-drei-seen-land,104898,VM Lavanchy,46.354079999999996,7.021160000000001,46.3190253,6.970566000000001,Aigle,381,0,5.5,No local data
499526,LEY-DW - 3-Merenwandeling + Chamossaire,0 - no rating,Hiking,11.72,04:18,635,1693,2112.0,0,0,jura-drei-seen-land,499526,LEY-DW - 3-Merenwandeling + Chamossaire,46.33033,7.094222,46.3190253,6.970566000000001,Aigle,381,0,9.6,No local data
104914,NM Les Fers,1 - easy,Hiking,6.77,02:12,304,1381,1678.0,2,2,jura-drei-seen-land,104914,NM Les Fers,46.354225,7.021107000000001,46.3190253,6.970566000000001,Aigle,381,0,5.5,No local data
104881,3-toppentocht,3 - difficult,Hiking,14.77,05:55,1241,1388,2329.0,4,5,jura-drei-seen-land,104881,3-toppentocht,46.354107,7.020921,46.3190253,6.970566000000001,Aigle,381,0,5.5,No local data
104832,NM Solacyre,2 - medium,Hiking,9.08,03:05,485,1388,1832.0,3,4,jura-drei-seen-land,104832,NM Solacyre,46.354095,7.020894999999999,46.3190253,6.970566000000001,Aigle,381,0,5.5,No local data
112041,LEY-DW - Karreveld met kabelbaan,2 - medium,Hiking,9.07,03:21,371,1381,2193.0,3,3,jura-drei-seen-land,112041,LEY-DW - Karreveld met kabelbaan,46.359787,7.0020690000000005,46.3190253,6.970566000000001,Aigle,381,0,5.1,No local data
108308,Leysin VM Dorpsverkenning,1 - easy,Hiking,5.09,01:29,157,1253,1410.0,1,1,jura-drei-seen-land,108308,Leysin VM Dorpsverkenning,46.35445,7.0211809999999995,46.3190253,6.970566000000001,Aigle,381,0,5.5,No local data
114362,Swiss Fine Wine Tour - Chablais,1 - easy,Thematic route,6.21,01:47,172,404,554.0,1,2,jura-drei-seen-land,114362,Swiss Fine Wine Tour - Chablais,46.316608,6.964322999999999,46.3190253,6.970566000000001,Aigle,381,0,0.6,No Snow
104836,DW Arnensee,3 - difficult,Hiking,17.06,07:24,1005,1541,2170.0,3,5,jura-drei-seen-land,104836,DW Arnensee,46.353676,7.2058800000000005,46.3190253,6.970566000000001,Aigle,381,0,18.5,No local data
104890,DT  Refuge de Pierredar,2 - medium,Hiking,10.71,04:40,1097,1196,2292.0,3,4,jura-drei-seen-land,104890,DT  Refuge de Pierredar,46.339473999999996,7.161792,46.3190253,6.970566000000001,Aigle,381,0,14.9,No local data
104853,DW  Verborgen Vallei,0 - no rating,Hiking,10.98,03:47,628,1435,2039.0,0,0,jura-drei-seen-land,104853,DW  Verborgen Vallei,46.285744,7.13316,46.3190253,6.970566000000001,Aigle,381,0,13.1,No local data
552516,LEY-RACE - Aigle - Villars - Col de la Croix,0 - no rating,Racing,65.06,04:41,1797,393,1776.0,0,0,jura-drei-seen-land,552516,LEY-RACE - Aigle - Villars - Col de la Croix,46.354252,7.021308,46.3190253,6.970566000000001,Aigle,381,0,5.5,No local data
108306,"""Leysin VM Nid dAigle""",1 - easy,Hiking,4.56,01:16,78,1232,1372.0,2,2,jura-drei-seen-land,108306,Leysin VM Nid d'Aigle,46.340378,7.0017119999999995,46.3190253,6.970566000000001,Aigle,381,0,3.4,No Snow
104894,DW Karreveld,2 - medium,Hiking,11.18,04:17,813,1381,2193.0,3,4,jura-drei-seen-land,104894,DW Karreveld,46.354214,7.020964,46.3190253,6.970566000000001,Aigle,381,0,5.5,No local data
108593,LEY-DW - Chaux de Mont,3 - difficult,Hiking,14.77,05:45,1004,1388,2202.0,3,5,jura-drei-seen-land,108593,LEY-DW - Chaux de Mont,46.354092,7.020883,46.3190253,6.970566000000001,Aigle,381,0,5.5,No local data
552487,LEY-MTB - Les Fers,0 - no rating,Mountainbike,16.58,02:00,520,1209,1678.0,0,0,jura-drei-seen-land,552487,LEY-MTB - Les Fers,46.354378000000004,7.021285000000001,46.3190253,6.970566000000001,Aigle,381,0,5.5,No local data
104902,VM Crettaz,1 - easy,Hiking,5.03,01:25,158,1227,1385.0,1,2,jura-drei-seen-land,104902,VM Crettaz,46.354343,7.0218679999999996,46.3190253,6.970566000000001,Aigle,381,0,5.6,No local data
75544,"""Via LEtivaz AOP- Etappe 6""",1 - easy,Thematic route,3.54,02:00,34,831,918.0,0,2,jura-drei-seen-land,75544,"Via L'Etivaz AOP, Etappe 6",46.467419,7.081302,46.3190253,6.970566000000001,Aigle,381,0,18.6,No Snow
104899,Leysin VM Le flot de Crête,1 - easy,Hiking,4.8,01:27,125,1147,1410.0,2,2,jura-drei-seen-land,104899,Leysin VM Le flot de Crête,46.354149,7.02095,46.3190253,6.970566000000001,Aigle,381,0,5.5,No local data
167099,Rundweg am Bergsturz der Diablerets,1 - easy,Hiking,6.89,02:22,265,1338,1547.0,2,2,wallis,167099,Rundweg am Bergsturz der Diablerets,46.279804,7.214799,46.3190253,6.970566000000001,Aigle,381,0,19.3,No local data
86825,Pas de Morgins - Mythische Alpenpässe,2 - medium,Cycling,19.8,02:00,990,427,1378.0,3,4,wallis,86825,Pas de Morgins - Mythische Alpenpässe,46.249496,6.947927,46.3190253,6.970566000000001,Aigle,381,0,7.9,No Snow
946945,03. Champoussin Ecotrace,0 - no rating,Snowshoe,1.72,01:00,102,1465,1553.0,0,0,wallis,946945,03. Champoussin Ecotrace,46.206608,6.866917,46.3190253,6.970566000000001,Aigle,381,0,14.8,No local data
1002834,Le Chenit – Col du Marchairuz – Le Chenit,3 - difficult,Mountainbike,50.48,05:45,1028,1005,1484.0,3,5,genferseegebiet-waadtland,1002834,Le Chenit – Col du Marchairuz – Le Chenit,46.624481,6.250556,46.4254,6.099579900000001,La Dole,1670,0,25.0,No Snow
156804,Via Francigena: Lausanne - Vevey,2 - medium,Pilgrimage,23.43,06:31,229,372,527.0,0,4,genferseegebiet-waadtland,156804,Via Francigena: Lausanne - Vevey,46.522827,6.635526,46.53520220000001,6.5418995,Echandens,422,0,7.3,No Snow
114360,Swiss fine wine trail - La Côte,1 - easy,Hiking,7.28,01:56,95,396,552.0,1,1,genferseegebiet-waadtland,114360,Swiss fine wine trail - La Côte,46.493922999999995,6.393186,46.53520220000001,6.5418995,Echandens,422,0,12.3,No Snow
276168,Mittelpunkt Waadt,1 - easy,Hiking,12.35,03:30,40,443,864.0,2,2,genferseegebiet-waadtland,276168,Mittelpunkt Waadt,46.564793,6.691936,46.53520220000001,6.5418995,Echandens,422,0,12.0,No Snow
63184,Route Eclépens – Chavornay,2 - medium,Hiking,12.57,03:32,281,447,613.0,3,3,genferseegebiet-waadtland,63184,Route Eclépens – Chavornay,46.656940000000006,6.552239,46.53520220000001,6.5418995,Echandens,422,0,13.6,No Snow
83739,Wanderung Le Pont – Vallorbe,1 - easy,Hiking,8.18,02:10,110,750,1102.0,1,1,genferseegebiet-waadtland,83739,Wanderung Le Pont – Vallorbe,46.668746999999996,6.324976,46.53520220000001,6.5418995,Echandens,422,0,22.3,No Snow
63840,La Grande Traversée - stage 3,2 - medium,Hiking,18.32,04:00,236,659,835.0,2,4,genferseegebiet-waadtland,63840,Grosse Wanderroute - 3. Etappe,46.599846,6.376092,46.53520220000001,6.5418995,Echandens,422,0,14.6,No Snow
545709,Via Francigena: Variante Romainmôtier,1 - easy,Pilgrimage,12.82,03:28,185,482,715.0,0,2,genferseegebiet-waadtland,545709,Via Francigena: Variante Romainmôtier,46.730808,6.460436,46.8307957,6.5543666,Bullet,1202,0,13.2,No Snow
51128,Chemin de pionniers - Vue des Alpes,2 - medium,Hiking,15.45,04:45,500,743,1307.0,3,4,jura-drei-seen-land,51128,Chemin de pionniers - Vue des Alpes,47.047290999999994,6.873958999999999,47.0996,6.8296,La Chaux-de-Fonds,1019,1,6.7,Snow
51604,Pâturages boisés du Jura neuchâtelois,2 - medium,Hiking,16.85,04:30,550,1003,1309.0,2,3,jura-drei-seen-land,51604,Pâturages boisés du Jura neuchâtelois,47.098202,6.826451,47.0996,6.8296,La Chaux-de-Fonds,1019,1,0.3,Snow
49146,Eine gewaltige Arena: Der Creux du Van,2 - medium,Hiking,13.71,04:50,798,450,1458.0,4,4,jura-drei-seen-land,49146,Eine gewaltige Arena: Der Creux du Van,46.955040000000004,6.722525,47.0996,6.8296,La Chaux-de-Fonds,1019,1,18.0,Snow
85392,Kneippweg Blitzingen,1 - easy,Thematic route,2.69,01:30,180,1288,1470.0,0,2,wallis,85392,Kneippweg Blitzingen,46.441738,8.201885,46.5065925,8.3048008,Ulrichen,1345,0,10.7,No Snow
